sku_id,category,subcategory,week_start,horizon,forecast,forecast_low80,forecast_high80,low_confidence
SKU-0077,Decor,Lighting,2026-08-24,2,40.83203183910676,22.820844780869567,52.654016313458854,False
SKU-0096,Decor,Vases,2026-08-24,2,9.128156333083323,3.6331558790283287,13.65969782894809,False
SKU-0172,Decor,Lighting,2026-08-24,2,9.624509472940932,5.748951422047134,13.0260828301989,False
SKU-0001,Small Appliances,Air Purifiers,2026-08-24,2,31.29251007947656,22.199834723777144,41.02715214142075,False
SKU-0097,Decor,lighting,2026-08-24,2,9.364000592162578,0.0,17.07528487419677,False
SKU-0051,Furnishings,Tables,2026-08-24,2,25.37767437890472,18.385256709070767,31.191126762612615,False
SKU-0061,Decor,Lighting,2026-08-24,2,10.969198526777388,5.77169042063419,16.03706605079948,False
SKU-0131,Furnishings,Storage,2026-08-24,2,2.1437481164026333,0.66408761518254,3.547235417030564,False
SKU-0024,Small Appliances,Kitchen Appliances,2026-08-24,2,5.950647752425384,3.3385027048927807,9.497809661892433,False
SKU-0025,Small Appliances,Fans,2026-08-24,2,18.391669592379735,5.291517779018887,27.383752802878966,False
SKU-0009,Furnishings,Chairs,2026-08-24,2,6.646477214364556,0.4899209389061105,14.136943455079011,False
SKU-0154,Decor,Lighting,2026-08-24,2,7.4478261483210435,2.535706891139521,10.996078455412228,False
SKU-0026,Furnishings,Storage,2026-08-24,2,10.420579859856455,0.12904162603246408,19.353939928964493,False
SKU-0130,Decor,Lighting,2026-08-24,2,4.086529329849275,1.743171253176447,6.395887517017011,False
SKU-0027,Decor,Lighting,2026-08-24,2,2.1965690953729813,0.45978243510222194,3.3384606000137405,False
SKU-0191,Small Appliances,Fans,2026-08-24,2,31.756485999359256,12.042552716722655,53.07209857797666,False
SKU-0129,Furnishings,Storage,2026-08-24,2,6.677573726494025,4.057506540095652,9.045122580831247,False
SKU-0028,Furnishings,Tables,2026-08-24,2,2.532022416528427,0.35617785100223787,4.463357700575765,False
SKU-0128,Furnishings,Chairs,2026-08-24,2,4.194581208720542,1.0962042161684409,7.085335240726057,False
SKU-0029,Furnishings,Chairs,2026-08-24,2,26.83672666562562,16.8879780763914,38.8778767593283,False
SKU-0192,Furnishings,Chairs,2026-08-24,2,167.98517120785795,120.23401504572148,199.7278970110614,False
SKU-0030,Decor,lighting,2026-08-24,2,13.871680398395327,0.04580627408535773,30.170083813345855,False
SKU-0155,Furnishings,Chairs,2026-08-24,2,112.00361902403813,87.07511390818814,135.0507306560571,False
SKU-0127,Decor,Rugs,2026-08-24,2,4.8686412268420876,1.4702429126358076,8.032617994799597,False
SKU-0008,Small Appliances,Heaters,2026-08-24,2,18.489977295121893,10.322773819850388,23.89481528734503,False
SKU-0031,Small Appliances,Kitchen Appliances,2026-08-24,2,5.686219094794746,2.5554411888763533,7.494845117351583,False
SKU-0032,Small Appliances,Heaters,2026-08-24,2,46.07541416226209,22.313504449677776,57.71848307151683,False
SKU-0126,Decor,Wall Art,2026-08-24,2,24.164646896417278,16.66893395998686,29.968662203778514,False
SKU-0033,Decor,Lighting,2026-08-24,2,7.871474227848294,3.591611361653003,10.919641221596155,False
SKU-0125,Furnishings,Storage,2026-08-24,2,38.15309119120164,24.650672999589883,48.24220067669594,False
SKU-0189,Small Appliances,Fans,2026-08-24,2,25.85265690002661,16.038931086226672,33.83534434216831,False
SKU-0034,Decor,Lighting,2026-08-24,2,17.484928732094286,11.298733598409456,22.310090703209617,False
SKU-0035,Decor,Lighting,2026-08-24,2,35.153127519274015,24.236308268274566,43.473976826534745,False
SKU-0142,Decor,Vases,2026-08-24,2,33.97750392723359,11.931212679098781,56.37740071103181,False
SKU-0156,Decor,Vases,2026-08-24,2,3.0538398634032613,0.6196863467650345,5.355306188283049,False
SKU-0190,Furnishings,Sofas,2026-08-24,2,5.3592079362697405,2.312303624655653,6.751812005169128,False
SKU-0197,Decor,Vases,2026-08-24,2,1.4923065739761117,0.0904815436974894,2.9004953375752622,False
SKU-0023,Small Appliances,Fans,2026-08-24,2,116.78480876607702,1.0935583454843694,214.83683079754647,False
SKU-0132,Small Appliances,Heaters,2026-08-24,2,47.01586146242832,24.73118334979546,61.22127533530436,False
SKU-0139,Small Appliances,Kitchen Appliances,2026-08-24,2,105.88611589409352,92.67533485171533,126.97062463897912,False
SKU-0012,Small Appliances,Air Purifiers,2026-08-24,2,10.703838859584614,0.6559298620815285,25.676380143595146,False
SKU-0196,Furnishings,Storage,2026-08-24,2,6.137665829425958,2.690951791830222,8.59503232178913,False
SKU-0138,Decor,Vases,2026-08-24,2,63.93013575738545,39.50329405721029,82.50027245871799,False
SKU-0013,Decor,Rugs,2026-08-24,2,30.597485467614273,17.62281089352265,44.17641045336401,False
SKU-0014,Small Appliances,Heaters,2026-08-24,2,17.7952819618784,9.61286362218749,24.285801252273263,False
SKU-0140,Furnishings,Sofas,2026-08-24,2,31.263210936366136,20.122362445154153,39.53429000493681,False
SKU-0015,Decor,Lighting,2026-08-24,2,38.19804586077261,21.33270663289097,47.577468247500555,False
SKU-0151,Small Appliances,Fans,2026-08-24,2,5.014060584820157,1.8534906857248505,6.283570373880695,False
SKU-0010,Decor,Vases,2026-08-24,2,20.13297924229492,10.44686920572774,26.745962332143538,False
SKU-0137,Small Appliances,Kitchen Appliances,2026-08-24,2,88.2879755118813,69.76574546611023,104.66172072260147,False
SKU-0195,Furnishings,Chairs,2026-08-24,2,43.173001152963984,20.596190460308513,62.56866234966231,False
SKU-0016,Furnishings,Storage,2026-08-24,2,3.290847680292962,1.6388672801256203,4.5972363119499144,False
SKU-0152,Small Appliances,Fans,2026-08-24,2,18.32321249619627,2.58378921675374,26.87578092759723,False
SKU-0017,Decor,Lighting,2026-08-24,2,67.45253759364822,51.13604098296334,85.10297896599263,False
SKU-0136,Furnishings,Chairs,2026-08-24,2,23.326964048597194,4.164704184677603,39.05039600824057,False
SKU-0018,Furnishings,Chairs,2026-08-24,2,123.46488196154523,90.82809996988611,142.2780086643687,False
SKU-0135,Decor,Lighting,2026-08-24,2,94.33007020919842,71.77385731191221,112.58590969938088,False
SKU-0194,Small Appliances,Fans,2026-08-24,2,215.69032845657588,152.2471812180741,250.00158155519088,False
SKU-0141,Decor,Wall Art,2026-08-24,2,158.54565630241333,98.2048693036311,296.72390651718337,True
SKU-0150,Furnishings,Chairs,2026-08-24,2,67.3819142015742,50.14049474585879,83.58772667272261,False
SKU-0019,Small Appliances,Heaters,2026-08-24,2,1.8804999911086153,0.3217290230477912,3.6158521781847934,False
SKU-0134,Decor,Rugs,2026-08-24,2,15.303227362570285,8.698624341280837,23.073373505788215,False
SKU-0020,Decor,Lighting,2026-08-24,2,12.642602125253738,7.747510742552639,16.824978049901315,False
SKU-0193,Furnishings,Chairs,2026-08-24,2,90.95942752828944,59.85899329641582,115.44886444670004,False
SKU-0021,Small Appliances,Fans,2026-08-24,2,21.081953200521717,10.084301420324971,31.001463113116824,False
SKU-0153,Furnishings,Sofas,2026-08-24,2,46.61953631674958,30.97554568653005,62.60374512352614,False
SKU-0133,Decor,Vases,2026-08-24,2,9.559444567380169,0.018371425525215167,16.679747317186685,False
SKU-0022,Decor,Wall Art,2026-08-24,2,21.368424753541483,15.266358481300488,27.91968456653228,False
SKU-0124,Decor,Vases,2026-08-24,2,12.80649450754275,6.498190734721599,17.56102047014978,False
SKU-0188,Furnishings,Sofas,2026-08-24,2,20.787344220351955,7.59458245049389,31.131585965735756,False
SKU-0007,Small Appliances,Heaters,2026-08-24,2,18.67137029272613,10.157054319341583,24.741784881240143,False
SKU-0036,Furnishings,Tables,2026-08-24,2,4.722884847006549,1.6429419038179809,6.282099995225554,False
SKU-0114,Decor,Vases,2026-08-24,2,44.75059735725025,26.091684310047306,65.40385686771012,False
SKU-0183,Decor,Lighting,2026-08-24,2,56.100855455661936,10.267052167641134,79.29379738041966,False
SKU-0144,Decor,Rugs,2026-08-24,2,20.51973053136605,4.230857261125643,31.376169649338784,False
SKU-0149,Decor,rugs,2026-08-24,2,70.25527302412875,53.766004387213634,79.41478660095929,False
SKU-0113,Decor,Lighting,2026-08-24,2,89.04947202717169,61.216322915442646,109.84827898095266,False
SKU-0052,Furnishings,Sofas,2026-08-24,2,82.4799055878981,1.4639021640891077,149.73400258504222,False
SKU-0005,Furnishings,Storage,2026-08-24,2,152.70682350929158,142.33767825849765,175.7022277401133,False
SKU-0112,Furnishings,Sofas,2026-08-24,2,76.82921450263878,7.791144364202921,113.10159206207537,False
SKU-0053,Small Appliances,Fans,2026-08-24,2,31.361342316487757,20.195519717729027,40.09770026589301,False
SKU-0160,Small Appliances,Fans,2026-08-24,2,22.403273613714827,11.07105014903131,29.255706124615777,False
SKU-0054,Decor,Wall Art,2026-08-24,2,15.914872072133798,10.932335094000987,21.9592519235212,False
SKU-0182,Small Appliances,Kitchen Appliances,2026-08-24,2,4.775809034831679,2.0973823418796336,7.577343350031498,False
SKU-0111,Decor,Rugs,2026-08-24,2,124.03422300834431,68.79204568359165,167.12413238553327,False
SKU-0055,Small Appliances,Air Purifiers,2026-08-24,2,25.098899438540524,16.594773037333187,33.73330736542722,False
SKU-0110,Small Appliances,Fans,2026-08-24,2,50.574021753439325,41.52747867823234,67.69491935126567,False
SKU-0056,Small Appliances,Air Purifiers,2026-08-24,2,104.97833684914119,104.27357182727786,148.2388748787224,False
SKU-0181,Small Appliances,Air Purifiers,2026-08-24,2,2.858395735835515,0.6768479505476422,4.401930928976714,True
SKU-0180,Small Appliances,Fans,2026-08-24,2,40.30049947950083,2.5376078688585575,128.17852521665503,False
SKU-0109,Furnishings,Storage,2026-08-24,2,19.646975037839297,12.30039176711589,26.225278796146895,False
SKU-0004,Decor,Wall Art,2026-08-24,2,48.0688041557717,39.523028207366046,58.389277858804434,False
SKU-0057,Decor,Wall Art,2026-08-24,2,46.36344059904733,0.0,85.62674190197102,False
SKU-0058,Decor,Lighting,2026-08-24,2,55.36638957075183,37.7129844169037,71.68606066808302,False
SKU-0161,Furnishings,Tables,2026-08-24,2,7.346639413031693,3.7447645943909436,10.76592320632711,False
SKU-0059,Furnishings,Tables,2026-08-24,2,19.751868912593025,13.109364573623147,24.34318422677516,False
SKU-0108,Furnishings,Tables,2026-08-24,2,45.626833212158175,4.857839410495145,62.4764616628615,False
SKU-0179,Small Appliances,Kitchen Appliances,2026-08-24,2,4.4934342734436115,1.9250157566960142,7.784606326104468,False
SKU-0178,Small Appliances,Fans,2026-08-24,2,4.715269504525073,2.4438463471451035,6.399832130894597,False
SKU-0107,Decor,Wall Art,2026-08-24,2,22.56191925469927,13.864781508957186,33.55166780531107,False
SKU-0060,Furnishings,Sofas,2026-08-24,2,10.014730880568736,5.758410618717235,12.952390346949105,False
SKU-0050,Furnishings,Chairs,2026-08-24,2,21.80721363644288,13.7594381954698,28.508438633983307,False
SKU-0106,Small Appliances,Fans,2026-08-24,2,12.640110071588571,6.94589175621845,15.542890219208282,False
SKU-0049,Decor,Lighting,2026-08-24,2,1.138606748718273,0.0,2.7713695304556842,False
SKU-0115,Furnishings,Storage,2026-08-24,2,395.96671280535554,171.02693906825712,506.3467976735445,False
SKU-0123,Furnishings,Chairs,2026-08-24,2,68.66217001066524,36.658509866225835,96.73130081959205,False
SKU-0037,Furnishings,Tables,2026-08-24,2,63.47826750947407,55.3481987240029,73.40510874840307,False
SKU-0122,Decor,Wall Art,2026-08-24,2,41.5108329522115,33.56120596736994,47.75810355332918,False
SKU-0038,Decor,rugs,2026-08-24,2,49.6037239968044,18.820297027887616,79.8770928209793,False
SKU-0187,Decor,Vases,2026-08-24,2,5.807332276112239,2.558897873363156,7.880669050136993,False
SKU-0039,Furnishings,Sofas,2026-08-24,2,54.98159744585583,44.50754717916658,67.21484197239727,False
SKU-0157,Decor,Vases,2026-08-24,2,9.848389981415748,5.307496892947133,13.669490816192134,False
SKU-0121,Decor,Lighting,2026-08-24,2,16.964485529299377,11.032956594200689,22.408176868084016,False
SKU-0040,Decor,vases,2026-08-24,2,3.1846948866650564,0.8675135091591992,5.40067216001982,False
SKU-0041,Decor,Lighting,2026-08-24,2,2.494924078311669,0.7550930521951624,4.581683840016858,False
SKU-0120,Decor,Vases,2026-08-24,2,44.35120007766679,11.839995470322245,72.657408432626,False
SKU-0143,Small Appliances,Fans,2026-08-24,2,0.935454229753974,0.0,2.8653733903602334,False
SKU-0186,Decor,Wall Art,2026-08-24,2,2.3518916923528987,0.30066359859616754,4.245247742304635,False
SKU-0119,Decor,Wall Art,2026-08-24,2,37.9045660781612,24.97717159386797,45.168348915288114,False
SKU-0042,Small Appliances,Kitchen Appliances,2026-08-24,2,135.38483456968052,128.56657412812,164.28918089481522,False
SKU-0043,Small Appliances,Kitchen Appliances,2026-08-24,2,29.879974428313428,19.23906794428557,38.87374917247616,False
SKU-0044,Decor,Rugs,2026-08-24,2,20.87818627741063,6.810237370382712,33.96863775555997,False
SKU-0158,Decor,Lighting,2026-08-24,2,69.84978588737373,48.8760609407542,92.09502262365942,False
SKU-0118,Small Appliances,Heaters,2026-08-24,2,40.85412283035707,20.013698228158663,49.11107477806898,False
SKU-0185,Small Appliances,Heaters,2026-08-24,2,12.094672912436664,6.783539159348437,16.595926980482872,False
SKU-0045,Small Appliances,Air Purifiers,2026-08-24,2,1.488775560570321,0.14067445336407222,2.901490549768563,False
SKU-0117,Small Appliances,Air Purifiers,2026-08-24,2,54.43265579742977,42.71523580279099,62.9402286459988,False
SKU-0198,Small Appliances,Air Purifiers,2026-08-24,2,3.599533715921226,1.761431132139118,4.54876086406576,False
SKU-0046,Small Appliances,Air Purifiers,2026-08-24,2,293.30330998574993,116.63397961537846,367.2571122811281,False
SKU-0116,Small Appliances,Heaters,2026-08-24,2,12.21727838272034,5.803344315190996,16.81182872226114,False
SKU-0006,Small Appliances,Air Purifiers,2026-08-24,2,8.757892574180799,4.4687694615274305,13.857296223802805,False
SKU-0047,Decor,Rugs,2026-08-24,2,22.41144855716022,7.198666868637187,35.42736768124255,False
SKU-0048,Decor,Vases,2026-08-24,2,119.37795883917244,84.4207509048166,141.64056192260156,False
SKU-0184,Decor,Vases,2026-08-24,2,70.75893089221333,52.54797589648448,85.22248014407994,False
SKU-0159,Small Appliances,Fans,2026-08-24,2,102.77400272506986,82.78422050847148,125.84140669984855,False
SKU-0200,Decor,Lighting,2026-08-24,2,47.53103718543748,3.721917543860912,79.68018356987416,False
SKU-0066,Decor,Rugs,2026-08-31,3,40.539614689920974,24.41184884593793,55.74671823950527,False
SKU-0104,Small Appliances,Air Purifiers,2026-08-31,3,40.26818209808629,28.919774199994635,50.40075209750778,False
SKU-0063,Decor,Rugs,2026-08-31,3,21.645354082486183,0.0,44.71873524388078,False
SKU-0163,Furnishings,Chairs,2026-08-31,3,72.20803480916463,50.1356817929142,88.08627388175556,False
SKU-0062,Decor,Lighting,2026-08-31,3,139.5804970897891,96.6951325362568,163.3241641639927,False
SKU-0176,Furnishings,Sofas,2026-08-31,3,144.3666105511645,120.47156976942959,178.62765606784106,False
SKU-0064,Small Appliances,Heaters,2026-08-31,3,3.184709890025083,1.2950312566819608,6.439673757627449,False
SKU-0067,Decor,Rugs,2026-08-31,3,57.35975124159484,26.7606780191546,79.2446450213335,False
SKU-0145,Decor,Wall Art,2026-08-31,3,159.57071420893993,115.88410848410497,219.502440430264,False
SKU-0177,Decor,Rugs,2026-08-31,3,4.984226989624152,1.7603440341061627,7.19957518030632,False
SKU-0162,Small Appliances,Heaters,2026-08-31,3,127.82450808207437,77.75331245932291,155.0485626399674,False
SKU-0199,Furnishings,Chairs,2026-08-31,3,7.147197555162266,3.533797851312642,11.1761948396829,False
SKU-0105,Small Appliances,Heaters,2026-08-31,3,34.97276416301549,17.815152743903248,44.95591876912796,False
SKU-0065,Decor,Rugs,2026-08-31,3,50.13745627891242,0.14513888652176343,84.46898763423016,False
SKU-0103,Furnishings,Storage,2026-08-31,3,6.88345526739015,3.437918780216945,9.932878476152698,False
SKU-0011,Decor,Wall Art,2026-08-31,3,17.1652498708614,10.78798761586987,22.443998498950542,False
SKU-0068,Decor,Lighting,2026-08-31,3,15.559857506484414,9.378729894911842,23.45536600631487,False
SKU-0094,Decor,Rugs,2026-08-31,3,23.91185699265867,7.074018542531094,37.587846657838234,False
SKU-0080,Small Appliances,Fans,2026-08-31,3,107.91958630489876,34.254901746188935,167.62396259542166,False
SKU-0171,Decor,Rugs,2026-08-31,3,36.77384501547094,12.785933296937799,68.17648071083607,False
SKU-0166,Decor,Rugs,2026-08-31,3,17.280038188773318,0.025169680634469165,36.696016184011874,False
SKU-0081,Decor,Vases,2026-08-31,3,6.676248508641795,2.5297781981603866,10.098875803760372,False
SKU-0093,Decor,Wall Art,2026-08-31,3,118.44083819812167,100.0405129779591,147.52324722828197,False
SKU-0082,Decor,Vases,2026-08-31,3,1.1497016863180611,0.017853334894508566,3.0060144680342553,False
SKU-0092,Decor,Rugs,2026-08-31,3,7.879551894956486,3.3929645710839758,12.938170381924435,False
SKU-0147,Decor,Lighting,2026-08-31,3,7.86466148156244,3.7094145718385674,11.200933577353672,False
SKU-0148,Decor,Lighting,2026-08-31,3,22.343051700281386,14.786147468905085,29.116254371103906,False
SKU-0083,Small Appliances,Air Purifiers,2026-08-31,3,54.01286101126028,44.486169284046056,69.4672774532256,False
SKU-0084,Furnishings,Sofas,2026-08-31,3,43.47036730048809,29.85264552658092,60.038698347569664,False
SKU-0091,Furnishings,Tables,2026-08-31,3,26.795103870532014,0.5353071956630927,40.99951812083547,False
SKU-0170,Small Appliances,Air Purifiers,2026-08-31,3,23.048849955324805,16.952512849865716,32.45110911943537,False
SKU-0085,Furnishings,Chairs,2026-08-31,3,38.68006120949666,28.385372139898823,50.14515340188649,False
SKU-0086,Furnishings,Storage,2026-08-31,3,4.66585110940439,2.607831699524828,7.060196603015209,False
SKU-0167,Small Appliances,Heaters,2026-08-31,3,5.337263643742362,1.8007879376865232,7.38819572245626,False
SKU-0087,Small Appliances,Fans,2026-08-31,3,1.0094196089331293,0.13269261231122045,1.7463770635348876,False
SKU-0169,Decor,Vases,2026-08-31,3,5.6341679194688234,2.257688767662495,8.786767175223767,False
SKU-0168,Small Appliances,Air Purifiers,2026-08-31,3,151.5047208323312,127.01721798659403,204.63059352227577,False
SKU-0090,Decor,Vases,2026-08-31,3,22.809518539013744,13.72834039775426,30.144423442232902,False
SKU-0088,Decor,Rugs,2026-08-31,3,11.491056338875756,5.665069518798568,16.35561630956966,False
SKU-0089,Furnishings,Tables,2026-08-31,3,85.79226686830367,33.296682616060004,129.67929020772985,False
SKU-0079,Decor,Vases,2026-08-31,3,2.7369141572176234,0.6713554240307045,4.120652932563658,False
SKU-0003,Small Appliances,Air Purifiers,2026-08-31,3,15.579504558175827,3.4512587994915234,25.250899291487396,False
SKU-0078,Decor,Wall Art,2026-08-31,3,270.5473776471604,155.34603977712527,365.9800903885981,False
SKU-0095,Decor,Rugs,2026-08-31,3,25.543933728106904,14.06363883865976,34.816658406491534,False
SKU-0102,Decor,Rugs,2026-08-31,3,15.32245755223268,6.270078220097455,23.797337448365553,False
SKU-0175,Furnishings,Chairs,2026-08-31,3,5.099597202575725,2.3069527088157837,6.312373263498349,False
SKU-0101,Small Appliances,Heaters,2026-08-31,3,56.379678830830535,36.95148462064318,70.92909201516663,False
SKU-0069,Furnishings,Sofas,2026-08-31,3,37.71925658895262,22.83129747890092,52.49871137321152,False
SKU-0070,Decor,Vases,2026-08-31,3,22.638754445180556,0.0,44.07032158767904,False
SKU-0100,Small Appliances,Heaters,2026-08-31,3,4.599979319084615,2.4630406835820122,6.906422362750415,False
SKU-0071,Furnishings,Tables,2026-08-31,3,29.759627232523975,0.0,59.23505924393005,False
SKU-0174,Small Appliances,Fans,2026-08-31,3,211.6891181013199,141.54662944473057,295.7585768505975,False
SKU-0164,Furnishings,Tables,2026-08-31,3,39.622110793557624,31.14543635697398,47.168979205243076,False
SKU-0072,Decor,Lighting,2026-08-31,3,76.16065413119205,56.18472226662678,99.76078718364825,False
SKU-0099,Furnishings,Chairs,2026-08-31,3,5.333137442715711,2.898864096862385,6.7448156534577555,False
SKU-0146,Furnishings,Sofas,2026-08-31,3,37.88035655471936,3.5407536889636373,59.7492971536852,False
SKU-0002,Decor,Wall Art,2026-08-31,3,19.3534491009213,13.856453975729174,25.265290019459822,False
SKU-0073,Small Appliances,Heaters,2026-08-31,3,1.7699304776444817,0.18438124536941056,3.7165306861324234,False
SKU-0098,Furnishings,Tables,2026-08-31,3,11.627809613166983,6.523931261107809,16.606308050372128,False
SKU-0074,Furnishings,Tables,2026-08-31,3,5.895715540086809,3.113454981641499,7.219386531532247,False
SKU-0173,Furnishings,Sofas,2026-08-31,3,27.947011136035243,21.095115823596245,35.67513745381756,False
SKU-0075,Furnishings,Chairs,2026-08-31,3,14.015951667138156,0.9540116115759041,29.116687797745456,False
SKU-0076,Decor,Rugs,2026-08-31,3,12.759668482691028,0.0,27.626775224363392,False
SKU-0165,Decor,Lighting,2026-08-31,3,13.896160720080266,9.100092475159625,19.938415227341313,False
SKU-0077,Decor,Lighting,2026-08-31,3,40.9051137629095,22.494585090981946,53.821764313591274,False
SKU-0096,Decor,Vases,2026-08-31,3,9.128156333083323,3.715657483148108,13.777831723463835,False
SKU-0172,Decor,Lighting,2026-08-31,3,9.641735597536245,5.78452002720861,13.285291371981993,False
SKU-0001,Small Appliances,Air Purifiers,2026-08-31,3,31.42558579102554,21.76293268049852,42.01908484882502,False
SKU-0097,Decor,lighting,2026-08-31,3,9.396274568627108,0.0,17.263428194315146,False
SKU-0051,Furnishings,Tables,2026-08-31,3,25.37767437890472,18.051578788774698,31.31310457805156,False
SKU-0061,Decor,Lighting,2026-08-31,3,10.988831400646362,5.801142120091873,16.39812494039653,False
SKU-0131,Furnishings,Storage,2026-08-31,3,2.1615783108765605,0.7103029486556605,3.5627938783547575,False
SKU-0024,Small Appliances,Kitchen Appliances,2026-08-31,3,5.970755277488018,3.3286163822895154,9.60570553151469,False
SKU-0025,Small Appliances,Fans,2026-08-31,3,18.50255709485923,4.998632840725444,27.716751840267108,False
SKU-0009,Furnishings,Chairs,2026-08-31,3,8.912356654323395,0.5324301411494827,14.385654853818277,False
SKU-0154,Decor,Lighting,2026-08-31,3,7.6605798631216775,2.6068347830901195,11.262897253867774,False
SKU-0026,Furnishings,Storage,2026-08-31,3,10.691893786873637,0.17305090959636305,19.632598514652113,False
SKU-0130,Decor,Lighting,2026-08-31,3,4.110286548106323,1.79273269422723,6.631274882544134,False
SKU-0027,Decor,Lighting,2026-08-31,3,2.200500555259378,0.37458957039367125,3.292314442078102,False
SKU-0191,Small Appliances,Fans,2026-08-31,3,31.817085770983766,11.481275692204598,53.405097615364824,False
SKU-0129,Furnishings,Storage,2026-08-31,3,6.733248548074893,4.1247458959104275,9.144133686684341,False
SKU-0028,Furnishings,Tables,2026-08-31,3,2.4897196863147255,0.3537545833881084,4.526906034458835,False
SKU-0128,Furnishings,Chairs,2026-08-31,3,4.194496832393273,1.1164329056180484,7.269915500491034,False
SKU-0029,Furnishings,Chairs,2026-08-31,3,26.94710910308368,16.634170677343683,39.326772054232926,False
SKU-0192,Furnishings,Chairs,2026-08-31,3,168.03484041989833,116.99868710160986,201.62238506961464,False
SKU-0030,Decor,lighting,2026-08-31,3,17.056134590832894,0.051108553054121444,30.687783283438304,False
SKU-0155,Furnishings,Chairs,2026-08-31,3,112.03673582513788,84.67050491148693,135.15465076793862,False
SKU-0127,Decor,Rugs,2026-08-31,3,4.868543291423731,1.5522324364512845,8.216514027740317,False
SKU-0008,Small Appliances,Heaters,2026-08-31,3,18.59443647989477,10.239507470040236,24.4565244041862,False
SKU-0031,Small Appliances,Kitchen Appliances,2026-08-31,3,5.728349184309113,2.5779829490377817,7.652685950102337,False
SKU-0032,Small Appliances,Heaters,2026-08-31,3,46.3357173592126,21.918471140344028,58.61886409795676,False
SKU-0126,Decor,Wall Art,2026-08-31,3,24.19415548274837,16.515942394223156,30.399787412079235,False
SKU-0033,Decor,Lighting,2026-08-31,3,8.096329823236983,3.635827455464882,11.223985920158569,False
SKU-0125,Furnishings,Storage,2026-08-31,3,38.471195735132184,24.243783356455165,49.326956613839236,False
SKU-0189,Small Appliances,Fans,2026-08-31,3,25.901990604771527,15.586779774239373,33.92524884084135,False
SKU-0034,Decor,Lighting,2026-08-31,3,17.516223580078595,11.289362331947563,22.796465306742686,False
SKU-0035,Decor,Lighting,2026-08-31,3,35.21604523536796,23.828460987622204,44.01716786156017,False
SKU-0142,Decor,Vases,2026-08-31,3,34.30791538054211,11.569609178883907,57.060094544701855,False
SKU-0156,Decor,Vases,2026-08-31,3,3.053778433720793,0.6407936462673786,5.370864649607244,False
SKU-0190,Furnishings,Sofas,2026-08-31,3,5.367709731842578,2.388472956709152,6.849432371228646,False
SKU-0197,Decor,Vases,2026-08-31,3,1.4893396198073912,0.10324683534145798,2.93750953546435,False
SKU-0023,Small Appliances,Fans,2026-08-31,3,115.28167225293592,0.8443820055575363,214.95537885002574,False
SKU-0132,Small Appliances,Heaters,2026-08-31,3,47.28147771935339,24.20976867699452,62.13963091739371,False
SKU-0139,Small Appliances,Kitchen Appliances,2026-08-31,3,106.6499101230233,91.89648341697736,127.40558281786416,False
SKU-0012,Small Appliances,Air Purifiers,2026-08-31,3,10.565662186711554,0.6569274199907722,25.767392679061064,False
SKU-0196,Furnishings,Storage,2026-08-31,3,6.1887146324627045,2.6797639832402855,8.698056483257597,False
SKU-0138,Decor,Vases,2026-08-31,3,63.93013575738545,38.40465458562604,83.0667289519368,False
SKU-0013,Decor,Rugs,2026-08-31,3,30.597485467614273,17.198095435670037,44.3581361538332,False
SKU-0014,Small Appliances,Heaters,2026-08-31,3,17.895816463185316,9.455956384469756,24.71898026416587,False
SKU-0140,Furnishings,Sofas,2026-08-31,3,31.37839610539513,19.950151202880868,39.97750349814319,False
SKU-0015,Decor,Lighting,2026-08-31,3,38.266413427882924,21.21944604283424,48.64164321477144,False
SKU-0151,Small Appliances,Fans,2026-08-31,3,5.023527685043328,1.8063427393262206,6.3315602464395715,False
SKU-0010,Decor,Vases,2026-08-31,3,20.13297924229492,10.313898840783619,27.415316287246235,False
SKU-0137,Small Appliances,Kitchen Appliances,2026-08-31,3,88.58630482898977,68.71450505432779,105.1712384403286,False
SKU-0195,Furnishings,Chairs,2026-08-31,3,43.173001152963984,20.275403182720908,62.83015565147391,False
SKU-0016,Furnishings,Storage,2026-08-31,3,3.318285394192426,1.6626727336752738,4.748250345977257,False
SKU-0152,Small Appliances,Fans,2026-08-31,3,18.358178030251874,2.2970583425818445,26.994328980076503,False
SKU-0017,Decor,Lighting,2026-08-31,3,67.5732653897115,50.05535283489797,85.84762739688692,False
SKU-0136,Furnishings,Chairs,2026-08-31,3,23.822969117251134,4.039891697916448,39.49929130314519,False
SKU-0018,Furnishings,Chairs,2026-08-31,3,123.50138758497376,90.1177834122242,143.07478631976355,False
SKU-0135,Decor,Lighting,2026-08-31,3,94.49890390893935,71.0390711661391,113.32373572071236,False
SKU-0194,Small Appliances,Fans,2026-08-31,3,214.56876980357947,151.75555549787592,249.26758359081717,False
SKU-0141,Decor,Wall Art,2026-08-31,3,217.04238264646125,97.5492066114914,298.35496648493506,True
SKU-0150,Furnishings,Chairs,2026-08-31,3,67.3819142015742,49.10332802948294,83.66296750006265,False
SKU-0019,Small Appliances,Heaters,2026-08-31,3,1.8910858407060145,0.3170975739768575,3.7136491781995566,False
SKU-0134,Decor,Rugs,2026-08-31,3,15.303227362570285,8.761104744581026,23.221361810743826,False
SKU-0020,Decor,Lighting,2026-08-31,3,12.665230087752075,7.776962442010322,17.291270317672645,False
SKU-0193,Furnishings,Chairs,2026-08-31,3,90.95942752828944,59.16866443222805,115.92643902614607,False
